gene	BF.misA	BF.misB	BF.pLoF	BF.total	qval	pval	oe_lof_upper	oe_lof_upper_bin	dn.misA	dn.misB	dn.pLoF	case.pLoF	ctrl.pLoF
LTB4R	0.893716	0.972993	0.381083	0.331382	0.957127	0.235699	1.172	6	0	0	0	0	1
SLC25A40	0.944991	0.986292	0.355516	0.331354	0.957135	0.235784	1.035	5	0	0	0	0	1
KCNJ13	0.92454	0.981051	0.365201	0.331245	0.957143	0.236018	0.859	4	0	0	0	0	1
ZNF878	0.9073	0.976568	0.373808	0.331209	0.95715	0.23606	1.397	7	0	0	0	0	1
MFSD1	0.905586	0.976119	0.374678	0.3312	0.957158	0.236084	1.249	6	0	0	0	1	2
DNASE2B	0.937406	0.984358	0.358904	0.331176	0.957166	0.236127	1.633	8	0	0	0	0	1
PTER	0.926292	0.981503	0.364244	0.331155	0.957174	0.23617	1.819	9	0	0	0	0	1
SPEM1	0.918988	0.979614	0.367829	0.331139	0.957182	0.236212	1.264	7	0	0	0	0	1
NECAB1	0.937147	0.984292	0.358959	0.331113	0.957189	0.236297	0.581	3	0	0	0	0	1
ASGR1	0.924804	0.981119	0.364923	0.33111	0.957197	0.236339	1.737	8	0	0	0	0	1
TMEM144	0.940821	0.98523	0.357163	0.331063	0.957205	0.236378	1.355	7	0	0	0	0	1
ZNF680	0.915015	0.978582	0.369601	0.330947	0.957213	0.236502	0.903	4	0	0	0	0	1
AHSG	0.92205	0.980407	0.366081	0.330931	0.95722	0.236544	1.662	8	0	0	0	0	1
ZNF879	0.901194	0.974966	0.376635	0.330924	0.957228	0.236585	0.995	5	0	0	0	0	1
ADH6	0.931684	0.982891	0.361353	0.330906	0.957236	0.236629	1.173	6	0	0	0	0	1
TMEM209	0.889624	0.971909	0.382685	0.330882	0.957244	0.236696	1.006	5	0	0	0	1	2
SLC25A28	0.919616	0.979777	0.367197	0.330851	0.957251	0.236858	0.369	1	0	0	0	0	1
SSTR2	0.917333	0.979184	0.368267	0.330792	0.957259	0.236953	0.643	3	0	0	0	0	1
TSPAN15	0.927919	0.981923	0.363041	0.330783	0.957267	0.236996	0.782	4	0	0	0	0	1
KCNIP2	0.937081	0.984275	0.35863	0.330781	0.957275	0.237039	0.7	3	0	0	0	0	1
LENG1	0.917829	0.979313	0.368002	0.330776	0.957282	0.237079	1.742	8	0	0	0	0	1
ALG2	0.917305	0.979177	0.368084	0.330614	0.95729	0.237189	1.175	6	0	0	0	0	1
MFSD8	0.901742	0.97511	0.375789	0.33043	0.957298	0.237336	1.067	5	0	0	0	1	2
NUP35	0.939061	0.984781	0.357296	0.330417	0.957305	0.237467	0.662	3	0	0	0	0	1
C16orf72	0.936432	0.984109	0.358504	0.330379	0.957313	0.237552	0.289	1	0	0	0	0	1
CYP4V2	0.882888	0.970116	0.385601	0.330269	0.957321	0.237577	1.034	5	0	0	0	1	2
OPTC	0.911621	0.977697	0.370504	0.330226	0.957329	0.237663	1.809	9	0	0	0	0	1
DUSP12	0.934915	0.98372	0.359045	0.330212	0.957336	0.237704	0.894	4	0	0	0	0	1
CA8	0.940889	0.985247	0.356204	0.330204	0.957344	0.237767	0.67	3	0	0	0	0	1
UNC5CL	0.869349	0.966482	0.392995	0.330199	0.957352	0.237792	1.287	7	0	0	0	1	2
MESP2	0.914012	0.978321	0.369172	0.330113	0.957359	0.237915	1.277	7	0	0	0	0	1
TBC1D7	0.925971	0.981421	0.363219	0.330082	0.957367	0.237956	1.608	8	0	0	0	0	1
TCAIM	0.910062	0.97729	0.371127	0.330078	0.957375	0.237997	0.752	4	0	0	0	0	1
LIPK	0.930054	0.982472	0.361139	0.329991	0.957382	0.238041	1.004	5	0	0	0	0	1
FCRLA	0.925999	0.981428	0.363038	0.329929	0.95739	0.238124	1.427	7	0	0	0	0	1
CCNH	0.936656	0.984166	0.357863	0.329887	0.957398	0.238187	0.809	4	0	0	0	0	1
ZNF514	0.93143	0.982826	0.36035	0.329877	0.957406	0.23823	1.421	7	0	0	0	0	1
HYLS1	0.931476	0.982838	0.360193	0.329753	0.957413	0.238274	1.433	7	0	0	0	0	1
MX2	0.828378	0.955234	0.416706	0.329738	0.957421	0.238333	0.798	4	0	0	0	2	3
MMP21	0.864462	0.96516	0.395196	0.32973	0.957429	0.238355	1.2	6	0	0	0	1	2
ACTL8	0.891033	0.972282	0.380545	0.32968	0.957436	0.238395	1.123	6	0	0	0	0	1
DNASE2	0.924866	0.981135	0.363226	0.329598	0.957444	0.238555	0.884	4	0	0	0	0	1
HHLA1	0.900505	0.974785	0.37547	0.329587	0.957452	0.238596	1.222	6	0	0	0	0	1
NMRAL1	0.913512	0.97819	0.368801	0.329557	0.957459	0.238637	1.329	7	0	0	0	0	1
METAP1D	0.93077	0.982656	0.360312	0.329551	0.957467	0.238676	1.111	6	0	0	0	0	1
FBXL12	0.910486	0.977401	0.370311	0.329543	0.957474	0.23878	0.831	4	0	0	0	0	1
TMOD3	0.932879	0.983198	0.359187	0.329448	0.957482	0.23889	0.636	3	0	0	0	0	1
TTC23L	0.933893	0.983458	0.35859	0.329345	0.95749	0.238976	1.227	6	0	0	0	0	1
ACY3	0.911026	0.977542	0.369788	0.329321	0.957497	0.239021	1.426	7	0	0	0	0	1
CSGALNACT1	0.870691	0.966844	0.39118	0.329305	0.957505	0.23905	1.338	7	0	0	0	1	2
RGR	0.922479	0.980518	0.364029	0.329268	0.957513	0.239133	1.694	8	0	0	0	0	1
SGTB	0.942333	0.985615	0.354363	0.329125	0.95752	0.239268	0.605	3	0	0	0	0	1
DXO	0.892738	0.972734	0.379002	0.329124	0.957528	0.239311	1.308	7	0	0	0	0	1
TMEM168	0.865103	0.965334	0.394082	0.329103	0.957536	0.239336	0.649	3	0	0	0	1	2
CHI3L2	0.930357	0.98255	0.359954	0.329042	0.957543	0.239376	1.447	7	0	0	0	0	1
SLC9A3R1	0.91323	0.978117	0.368345	0.329023	0.957551	0.239461	1.157	6	0	0	0	0	1
C8orf76	0.936317	0.984079	0.357042	0.328982	0.957558	0.239504	1.611	8	0	0	0	0	1
GOT1L1	0.924068	0.980929	0.36292	0.328967	0.957566	0.239586	1.278	7	0	0	0	0	1
CRYBA4	0.937724	0.984439	0.356325	0.328935	0.957574	0.239668	1.388	7	0	0	0	0	1
OSGIN1	0.857644	0.963308	0.398139	0.328933	0.957581	0.239692	1.444	7	0	0	0	1	2
SLC10A2	0.916397	0.978941	0.366578	0.328856	0.957589	0.239779	1.944	9	0	0	0	0	1
CHPT1	0.936725	0.984184	0.356686	0.328832	0.957596	0.239817	0.826	4	0	0	0	0	1
RHBDD3	0.913779	0.97826	0.367855	0.328831	0.957604	0.239859	1.271	7	0	0	0	0	1
DDX41	0.827364	0.95495	0.416145	0.328793	0.957612	0.239875	0.736	3	0	0	0	2	3
SURF1	0.935448	0.983857	0.357237	0.328782	0.957619	0.239916	1.724	8	0	0	0	0	1
ZNF782	0.880503	0.969478	0.385001	0.328648	0.957627	0.240051	1.079	6	0	0	0	1	2
GPANK1	0.918277	0.979429	0.365316	0.328561	0.957634	0.240095	1.398	7	0	0	0	0	1
HAGH	0.911019	0.97754	0.368935	0.328558	0.957642	0.240137	1.031	5	0	0	0	0	1
ABHD12B	0.935313	0.983822	0.357028	0.32853	0.95765	0.240181	1.582	8	0	0	0	0	1
TBC1D10C	0.866445	0.965697	0.392619	0.328513	0.957657	0.24025	0.505	2	0	0	0	1	2
CTSC	0.911525	0.977672	0.368573	0.328462	0.957665	0.240334	1.035	5	0	0	0	0	1
CRYBB3	0.920161	0.979918	0.364268	0.328454	0.957672	0.240377	1.712	8	0	0	0	0	1
AQP3	0.925228	0.981229	0.361776	0.328442	0.95768	0.240459	0.644	3	0	0	0	0	1
ROM1	0.913237	0.978119	0.367627	0.328385	0.957687	0.24057	1.099	6	0	0	0	0	1
SYNE4	0.904174	0.975749	0.372195	0.328368	0.957695	0.240653	1.294	7	0	0	0	0	1
AHNAK2	0.259798	0.72641	1.73981	0.328338	0.957703	0.240657	1.01	5	0	0	0	4	3
CTBS	0.926667	0.9816	0.360962	0.328337	0.95771	0.240699	1.179	6	0	0	0	0	1
CALB2	0.93515	0.98378	0.356876	0.32832	0.957718	0.240751	1.02	5	0	0	0	0	1
CENPC	0.856009	0.962862	0.398321	0.328303	0.957725	0.240772	0.547	2	0	0	0	1	2
MMACHC	0.927343	0.981774	0.360593	0.328298	0.957733	0.240856	1.755	8	0	0	0	0	1
MDH1	0.932828	0.983185	0.357869	0.328217	0.95774	0.240943	0.366	1	0	0	0	0	1
DNAJC28	0.929642	0.982366	0.359268	0.328101	0.957748	0.241125	1.389	7	0	0	0	0	1
GPRC5A	0.911005	0.977537	0.368394	0.32807	0.957755	0.241166	1.627	8	0	0	0	0	1
AKR1B1	0.927273	0.981756	0.36037	0.328065	0.957763	0.241252	0.997	5	0	0	0	0	1
LRRC55	0.910028	0.977282	0.368781	0.327976	0.95777	0.241335	0.862	4	0	0	0	0	1
EOGT	0.90662	0.97639	0.370496	0.327969	0.957778	0.241376	0.985	5	0	0	0	0	1
HSD17B3	0.929859	0.982422	0.359006	0.327957	0.957786	0.241419	1.091	6	0	0	0	0	1
SUCLG1	0.928864	0.982166	0.359478	0.327951	0.957793	0.241462	0.876	4	0	0	0	0	1
BTN2A2	0.884392	0.970517	0.382035	0.327907	0.957801	0.241511	1.214	6	0	0	0	1	2
LGALS12	0.920811	0.980087	0.363308	0.327877	0.957808	0.241597	1.586	8	0	0	0	0	1
TTL	0.927315	0.981767	0.360117	0.327853	0.957816	0.241663	0.52	2	0	0	0	0	1
ZNF669	0.90577	0.976167	0.370784	0.327841	0.957823	0.241701	1.455	7	0	0	0	0	1
WBP4	0.941172	0.98532	0.353431	0.327756	0.957831	0.241811	1.018	5	0	0	0	0	1
F5	0.648498	0.90052	0.561218	0.327743	0.957838	0.241828	0.562	2	0	0	0	1	1
ST3GAL6	0.937422	0.984362	0.355164	0.327732	0.957846	0.241869	1.195	6	0	0	0	0	1
TMX4	0.929142	0.982238	0.359103	0.327731	0.957853	0.241913	0.683	3	0	0	0	0	1
GRID2	0.788345	4.01639	0.103495	0.327698	0.957861	0.24194	0.17	0	0	1	0	0	0
TMOD2	0.934186	0.983533	0.356655	0.327695	0.957868	0.241983	0.675	3	0	0	0	0	1
ZNF558	0.919602	0.979773	0.363615	0.327618	0.957876	0.242071	1.116	6	0	0	0	0	1
ACP5	0.908513	0.976886	0.36912	0.327599	0.957883	0.242155	0.724	3	0	0	0	0	1
ITM2C	0.916314	0.97892	0.365201	0.327584	0.957891	0.242193	0.496	2	0	0	0	0	1
MTFMT	0.928425	0.982053	0.35915	0.32746	0.957898	0.242298	1.008	5	0	0	0	0	1
AAGAB	0.943441	0.985898	0.351964	0.327375	0.957906	0.242451	1.037	5	0	0	0	0	1
SHMT1	0.881434	0.969727	0.382983	0.327355	0.957913	0.242474	1.362	7	0	0	0	1	2
CD1A	0.922154	0.980434	0.362049	0.327332	0.95792	0.242517	1.946	9	0	0	0	0	1
PGLYRP4	0.922701	0.980576	0.36175	0.327304	0.957928	0.242601	1.761	8	0	0	0	0	1
SLC22A24	0.898487	0.974253	0.373877	0.327275	0.957935	0.242683	1.455	7	0	0	0	0	1
WDR38	0.917195	0.979148	0.364386	0.327244	0.957943	0.242771	1.589	8	0	0	0	0	1
DQX1	0.85478	0.962526	0.397728	0.32723	0.95795	0.242789	1.143	6	0	0	0	2	3
CCS	0.922431	0.980506	0.3618	0.32723	0.957958	0.242832	1.373	7	0	0	0	0	1
BRMS1	0.926528	0.981564	0.35981	0.327228	0.957965	0.242871	1.136	6	0	0	0	0	1
ARFIP1	0.931768	0.982913	0.357264	0.327199	0.957973	0.242914	0.941	5	0	0	0	0	1
GCNT4	0.920003	0.979877	0.362874	0.327127	0.95798	0.243001	0.911	4	0	0	0	0	1
TMEM129	0.905355	0.976059	0.370186	0.327126	0.957988	0.243046	1.758	8	0	0	0	0	1
WNT8A	0.919657	0.979787	0.36303	0.327115	0.957995	0.243088	0.749	4	0	0	0	0	1
EFNB3	0.916053	0.978852	0.364774	0.327085	0.958002	0.243172	0.607	3	0	0	0	0	1
UCK1	0.924977	0.981164	0.36032	0.32701	0.95801	0.24328	1.096	6	0	0	0	0	1
GPD1	0.915991	0.978836	0.364695	0.326987	0.958017	0.243321	0.834	4	0	0	0	0	1
FOXS1	0.890832	0.972229	0.377395	0.326859	0.958025	0.243448	0.863	4	0	0	0	0	1
SLC25A17	0.932485	0.983097	0.356531	0.32684	0.958032	0.243494	0.956	5	0	0	0	0	1
SGCZ	0.941336	0.985361	0.35234	0.326815	0.95804	0.243535	1.186	6	0	0	0	0	1
ANGPTL5	0.931105	0.982743	0.357122	0.326779	0.958047	0.243624	1.297	7	0	0	0	0	1
LMAN1	0.900464	0.974774	0.372282	0.32677	0.958054	0.243648	0.546	2	0	0	0	1	2
JMJD7	0.914047	0.97833	0.365406	0.32676	0.958062	0.243685	0.966	5	0	0	0	0	1
SLA	0.925123	0.981202	0.359951	0.326739	0.958069	0.243767	0.524	2	0	0	0	0	1
TOP3A	0.78253	4.00705	0.104201	0.326735	0.958077	0.243767	0.683	3	0	1	0	0	0
G6PC	0.920915	0.980113	0.361965	0.32671	0.958084	0.243851	1.01	5	0	0	0	0	1
S1PR3	0.89391	0.973044	0.375605	0.326707	0.958092	0.243891	1.107	6	0	0	0	0	1
WDR83	0.919878	0.979845	0.362456	0.326695	0.958099	0.243958	1.529	8	0	0	0	0	1
NIPAL2	0.936604	0.984153	0.354418	0.326688	0.958106	0.24404	1.413	7	0	0	0	0	1
GHITM	0.928945	0.982187	0.358001	0.32664	0.958114	0.244185	0.735	3	0	0	0	0	1
AMACR	0.913285	0.978131	0.365636	0.326627	0.958121	0.244226	0.747	4	0	0	0	0	1
ANKRD23	0.924692	0.98109	0.360034	0.326625	0.958128	0.244268	1.878	9	0	0	0	0	1
GDPD1	0.943163	0.985827	0.351245	0.326586	0.958136	0.24435	0.689	3	0	0	0	0	1
OPN1SW	0.907695	0.976672	0.368365	0.326563	0.958143	0.244392	0.786	4	0	0	0	0	1
GHR	0.888018	0.971482	0.3785	0.32653	0.958151	0.244416	0.662	3	0	0	0	1	2
LIPF	0.929316	0.982282	0.357696	0.326523	0.958158	0.244454	0.824	4	0	0	0	0	1
ETNK2	0.912401	0.977901	0.365919	0.326487	0.958165	0.244535	1.074	6	0	0	0	0	1
JAM2	0.935864	0.983963	0.354527	0.326468	0.958173	0.244577	0.698	3	0	0	0	0	1
ECI2	0.923173	0.980698	0.360511	0.32639	0.95818	0.244681	1.233	6	0	0	0	0	1
ANKRD16	0.929208	0.982254	0.35758	0.32637	0.958187	0.244718	1.385	7	0	0	0	0	1
TCEA3	0.913141	0.978094	0.365394	0.326347	0.958195	0.244847	0.73	3	0	0	0	0	1
OXTR	0.895984	0.973593	0.374064	0.326305	0.958202	0.244941	1.268	7	0	0	0	0	1
TTC31	0.881051	0.969625	0.38194	0.326287	0.95821	0.244965	1.312	7	0	0	0	1	2
HHLA2	0.919968	0.979868	0.361943	0.326272	0.958217	0.245004	1.005	5	0	0	0	0	1
AADACL2	0.923922	0.980891	0.359992	0.326249	0.958224	0.245049	1.652	8	0	0	0	0	1
ZNF780A	0.872689	0.967382	0.386351	0.326167	0.958232	0.245239	1.874	9	0	0	0	0	1
AADACL4	0.899951	0.974639	0.371825	0.326138	0.958239	0.245365	1.679	8	0	0	0	0	1
HSD3B1	0.916273	0.978909	0.363606	0.326135	0.958246	0.245405	1.442	7	0	0	0	0	1
HEXB	0.898993	0.974386	0.37229	0.326113	0.958254	0.245431	0.916	5	0	0	0	1	2
SFRP4	0.917774	0.979299	0.362832	0.326104	0.958261	0.245472	0.948	5	0	0	0	0	1
RFXANK	0.921974	0.980388	0.360736	0.326067	0.958268	0.245518	1.12	6	0	0	0	0	1
ZNF566	0.926312	0.981508	0.358632	0.326063	0.958276	0.245561	0.501	2	0	0	0	0	1
SERPINA11	0.91628	0.978911	0.363514	0.326056	0.958283	0.245602	1.545	8	0	0	0	0	1
BBOX1	0.926688	0.981605	0.358439	0.326051	0.95829	0.245686	1.477	7	0	0	0	0	1
ADRB2	0.899479	0.974514	0.37194	0.326026	0.958298	0.245728	0.591	3	0	0	0	0	1
LHX8	0.927875	0.981911	0.357706	0.325903	0.958305	0.245864	0.473	2	0	0	0	0	1
OXER1	0.884378	0.970513	0.379702	0.325898	0.958312	0.245905	1.975	9	0	0	0	0	1
GFRAL	0.929136	0.982236	0.356946	0.32576	0.958319	0.246072	1.258	7	0	0	0	0	1
ZNF273	0.907654	0.976661	0.367407	0.325696	0.958327	0.246116	1.341	7	0	0	0	0	1
C9orf78	0.929682	0.982376	0.356531	0.325619	0.958334	0.246287	1.004	5	0	0	0	0	1
ST6GALNAC2	0.909038	0.977023	0.366616	0.325611	0.958341	0.246287	1.678	8	0	0	1	0	5
BMP10	0.906939	0.976474	0.367596	0.325544	0.958349	0.246346	0.392	1	0	0	0	0	1
IFT46	0.929991	0.982456	0.356196	0.325447	0.958356	0.246509	0.544	2	0	0	0	0	1
FAM227B	0.91441	0.978424	0.363733	0.325425	0.958363	0.246549	1.431	7	0	0	0	0	1
AGA	0.926271	0.981498	0.357935	0.32541	0.958371	0.246592	1.044	5	0	0	0	0	1
KDSR	0.930601	0.982613	0.355849	0.325396	0.958378	0.246634	0.578	2	0	0	0	0	1
DUSP11	0.928299	0.98202	0.356936	0.325386	0.958385	0.246678	1.091	6	0	0	0	0	1
ZNF784	0.884942	0.970663	0.378797	0.325379	0.958392	0.246722	0.515	2	0	0	0	0	1
IRX1	0.912134	0.977831	0.364742	0.325318	0.9584	0.246849	1.069	5	0	0	0	0	1
HOXD3	0.91024	0.977337	0.36565	0.325286	0.958407	0.246934	0.548	2	0	0	0	0	1
TSPYL4	0.910889	0.977506	0.365296	0.325259	0.958414	0.246978	1.278	7	0	0	0	0	1
UBAC2	0.926493	0.981555	0.357646	0.325245	0.958422	0.247059	0.696	3	0	0	0	0	1
COPE	0.917071	0.979116	0.362191	0.325219	0.958429	0.247101	0.457	2	0	0	0	0	1
CENPO	0.936319	0.98408	0.352915	0.325181	0.958436	0.247143	1.296	7	0	0	0	0	1
FAM166A	0.91345	0.978174	0.363882	0.325133	0.958443	0.247228	1.657	8	0	0	0	0	1
SERPINA3	0.910103	0.977301	0.365479	0.325074	0.958451	0.247271	1.902	9	0	0	0	0	1
ZNF19	0.915977	0.978832	0.362521	0.325031	0.958458	0.247353	1.226	6	0	0	0	0	1
RPP30	0.941851	0.985493	0.350152	0.325007	0.958465	0.247396	1.112	6	0	0	0	0	1
BDKRB2	0.893568	0.972954	0.373778	0.324963	0.958472	0.247559	0.817	4	0	0	0	0	1
ST6GALNAC5	0.913381	0.978156	0.36371	0.32495	0.95848	0.2476	0.612	3	0	0	0	0	1
ZNF223	0.905593	0.976121	0.367573	0.324923	0.958487	0.24764	1.861	9	0	0	0	0	1
MMP19	0.878112	0.968838	0.38176	0.324782	0.958494	0.247731	1.467	7	0	0	0	1	2
BAAT	0.91725	0.979163	0.361576	0.324745	0.958501	0.247815	1.385	7	0	0	0	0	1
SNRNP48	0.93868	0.984684	0.351274	0.324684	0.958509	0.24788	1.171	6	0	0	0	0	1
FMOD	0.899856	0.974614	0.370198	0.324668	0.958516	0.247922	0.985	5	0	0	0	0	1
SOWAHC	0.906511	0.976362	0.366735	0.324591	0.958523	0.248009	0.772	4	0	0	0	0	1
NUSAP1	0.91963	0.97978	0.360162	0.324518	0.95853	0.248051	0.596	3	0	0	0	0	1
PROX2	0.924449	0.981028	0.357819	0.32451	0.958537	0.248132	1.724	8	0	0	0	0	1
SDE2	0.901201	0.974968	0.36933	0.324509	0.958545	0.248174	0.913	5	0	0	0	0	1
PDSS2	0.927371	0.981781	0.356376	0.324472	0.958552	0.248256	1.133	6	0	0	0	0	1
EPCAM	0.939615	0.984922	0.350514	0.324383	0.958559	0.248299	1.159	6	0	0	0	0	1
CD3EAP	0.889411	0.971852	0.375266	0.324371	0.958566	0.248341	1.831	9	0	0	0	0	1
CHEK2	0.885984	0.970941	0.377007	0.324315	0.958574	0.248377	1.53	8	0	0	0	1	2
APBB3	0.876423	0.968385	0.382092	0.324287	0.958581	0.2484	0.974	5	0	0	0	1	2
CD14	0.887992	0.971475	0.37591	0.324283	0.958588	0.24844	1.592	8	0	0	0	0	1
SH3YL1	0.928352	0.982034	0.355698	0.32428	0.958595	0.248483	1.112	6	0	0	0	0	1
ITSN1	0.66727	0.906703	0.535877	0.324214	0.958602	0.248504	0.221	0	0	0	0	1	1
COL18A1	0.593949	0.881793	0.618974	0.324182	0.95861	0.248528	0.535	2	0	0	0	1	1
GBP3	0.891835	0.972495	0.373774	0.324176	0.958617	0.248551	1.341	7	0	0	0	1	2
TACR2	0.904452	0.975822	0.367271	0.324147	0.958624	0.248594	1.157	6	0	0	0	0	1
TFB1M	0.926278	0.9815	0.356517	0.324124	0.958631	0.248636	1.4	7	0	0	0	0	1
GFOD2	0.87729	0.968618	0.381395	0.324094	0.958638	0.248725	0.819	4	0	0	0	0	1
ESAM	0.918553	0.979501	0.360172	0.324056	0.958646	0.248806	0.59	3	0	0	0	0	1
OXSM	0.915393	0.97868	0.36166	0.324003	0.958653	0.248959	1.156	6	0	0	0	0	1
SP7	0.898737	0.974319	0.369997	0.323991	0.95866	0.249042	0.558	2	0	0	0	0	1
GBP7	0.89142	0.972385	0.373666	0.323895	0.958667	0.249165	1.177	6	0	0	0	1	2
ART1	0.916135	0.978873	0.361168	0.323888	0.958674	0.249227	1.732	8	0	0	0	0	1
UCHL5	0.942161	0.985572	0.348789	0.323874	0.958681	0.249269	0.672	3	0	0	0	0	1
SLC38A11	0.925603	0.981325	0.356556	0.323866	0.958689	0.249308	1.697	8	0	0	0	0	1
CD82	0.926194	0.981478	0.356255	0.32385	0.958696	0.249353	1.255	7	0	0	0	0	1
TECTB	0.924658	0.981081	0.356961	0.323822	0.958703	0.249397	1.285	7	0	0	0	0	1
BBS5	0.936187	0.984046	0.351404	0.323731	0.95871	0.249613	0.89	4	0	0	0	0	1
AS3MT	0.926765	0.981625	0.355834	0.323715	0.958717	0.249655	1.306	7	0	0	0	0	1
CD34	0.925221	0.981227	0.356536	0.323682	0.958724	0.249699	1.024	5	0	0	0	0	1
BHMT2	0.923297	0.98073	0.357403	0.32363	0.958731	0.24974	1.64	8	0	0	0	0	1
MORN1	0.866827	0.965801	0.386503	0.323573	0.958739	0.249767	1.116	6	0	0	0	1	2
APTX	0.929658	0.98237	0.354293	0.323565	0.958746	0.249809	1.3	7	0	0	0	0	1
NUDT9	0.930456	0.982575	0.3539	0.323551	0.958753	0.249901	0.947	5	0	0	0	0	1
GBGT1	0.904357	0.975797	0.366641	0.323549	0.95876	0.249943	1.59	8	0	0	0	0	1
SETD7	0.919422	0.979727	0.35915	0.323516	0.958767	0.250022	0.737	3	0	0	0	0	1
PUS10	0.907423	0.9766	0.365046	0.3235	0.958774	0.250046	1.04	5	0	0	0	1	2
RAD51B	0.931431	0.982826	0.353341	0.323461	0.958781	0.250111	1.634	8	0	0	0	0	1
OTOL1	0.918084	0.979379	0.359713	0.323437	0.958789	0.250152	1.815	9	0	0	0	0	1
RNF113B	0.884239	0.970476	0.376881	0.323414	0.958796	0.250193	0.499	2	0	0	0	0	1
C12orf66	0.910165	0.977317	0.363568	0.323401	0.958803	0.250238	0.548	2	0	0	0	0	1
NR1I2	0.876469	0.968398	0.381011	0.323391	0.95881	0.250283	1.174	6	0	0	0	0	1
SERPINB12	0.9216	0.980291	0.357942	0.323378	0.958817	0.250347	1.96	9	0	0	0	0	1
PCED1A	0.873389	0.96757	0.382562	0.323289	0.958824	0.250493	0.601	3	0	0	0	0	1
SERPINB2	0.918891	0.979589	0.359072	0.323213	0.958831	0.250599	1.53	8	0	0	0	0	1
FAXC	0.9152	0.97863	0.360839	0.323182	0.958838	0.250663	0.36	1	0	0	0	0	1
ZNF621	0.916899	0.979072	0.359838	0.32303	0.958845	0.25086	1.092	6	0	0	0	0	1
ZNF85	0.905389	0.976068	0.365513	0.323012	0.958853	0.250901	1.873	9	0	0	0	0	1
ZNF649	0.904533	0.975843	0.365918	0.322989	0.95886	0.250941	0.95	5	0	0	0	0	1
KCNJ12	0.888225	0.971537	0.374268	0.322972	0.958867	0.251033	1.053	5	0	0	0	0	1
RAP1GDS1	0.899667	0.974564	0.368344	0.322958	0.958874	0.251058	0.343	1	0	0	0	1	2
EIF3I	0.919257	0.979684	0.358522	0.322878	0.958881	0.251183	0.346	1	0	0	0	0	1
CRNN	0.902777	0.975382	0.366651	0.322856	0.958888	0.251222	1.366	7	0	0	0	0	1
METAP1	0.925228	0.981229	0.355544	0.322784	0.958895	0.251309	0.531	2	0	0	0	0	1
GDAP1L1	0.90473	0.975895	0.365568	0.322768	0.958902	0.251349	0.546	2	0	0	0	0	1
SERPINB6	0.906647	0.976397	0.364524	0.322694	0.958909	0.25143	1.115	6	0	0	0	0	1
SNAPC1	0.938876	0.984734	0.348981	0.322648	0.958916	0.251472	1.527	8	0	0	0	0	1
C9	0.890098	0.972034	0.372875	0.322614	0.958923	0.251494	1.514	8	0	0	0	1	2
KLHL41	0.878461	0.968932	0.379007	0.322598	0.958931	0.251563	0.795	4	0	0	0	0	1
SKAP2	0.937534	0.984391	0.349501	0.322554	0.958938	0.251605	0.67	3	0	0	0	0	1
WDR74	0.91439	0.978419	0.360412	0.322444	0.958945	0.251645	1.122	6	0	0	0	0	1
MOGAT3	0.905457	0.976085	0.364826	0.322434	0.958952	0.251731	1.656	8	0	0	0	0	1
EGR4	0.906041	0.976239	0.364488	0.322395	0.958959	0.251775	1.021	5	0	0	0	0	1
CLEC14A	0.903035	0.97545	0.365986	0.322384	0.958966	0.25182	1.251	7	0	0	0	0	1
CD244	0.93246	0.98309	0.351654	0.322358	0.958973	0.251862	0.577	2	0	0	0	0	1
OGFOD2	0.89875	0.974322	0.368109	0.322343	0.95898	0.251905	1.77	9	0	0	0	0	1
CLIC5	0.907722	0.976679	0.363578	0.322331	0.958987	0.251948	1.174	6	0	0	0	0	1
FKBPL	0.916569	0.978986	0.359194	0.322307	0.958994	0.252016	1.624	8	0	0	0	0	1
TOR1AIP2	0.914767	0.978517	0.360018	0.322258	0.959001	0.252057	1.396	7	0	0	0	0	1
ARHGEF33	0.835739	0.957283	0.40276	0.322223	0.959008	0.252121	0.598	3	0	0	0	1	2
PROKR2	0.888018	0.971482	0.373489	0.322207	0.959015	0.252208	1.572	8	0	0	0	0	1
GPR132	0.876817	0.968491	0.379293	0.322092	0.959022	0.252372	1.558	8	0	0	0	0	1
VTN	0.867866	0.966081	0.384153	0.322085	0.959029	0.252394	1.06	5	0	0	0	1	2
GNA14	0.921344	0.980224	0.356631	0.322082	0.959036	0.252437	1.712	8	0	0	0	0	1
KANK3	0.877592	0.968699	0.378856	0.322074	0.959043	0.25246	1.053	5	0	0	0	1	2
PPP1R15A	0.858337	0.963496	0.389369	0.32201	0.95905	0.25257	1.235	6	0	0	0	1	2
CDCA8	0.936417	0.984105	0.349402	0.321986	0.959057	0.252613	0.683	3	0	0	0	0	1
FN3K	0.912134	0.977831	0.360954	0.321939	0.959064	0.252654	1.363	7	0	0	0	0	1
TBPL2	0.922362	0.980488	0.355851	0.321819	0.959071	0.252955	1.387	7	0	0	0	0	1
TNFSF12	0.926591	0.98158	0.353821	0.321808	0.959078	0.252998	0.408	1	0	0	0	0	1
STRA8	0.918036	0.979367	0.3579	0.321786	0.959085	0.25304	0.845	4	0	0	0	0	1
REM1	0.904384	0.975804	0.36457	0.321733	0.959092	0.253083	1.435	7	0	0	0	0	1
FAM155A	0.916459	0.978957	0.358604	0.32173	0.959099	0.253125	0.311	1	0	0	0	0	1
